ts,symbol,signal,quantity,confidence,leverage,ai_reason,adx14,rsi14,macd,macd_signal,ema_fast,ema_slow,price
2025-10-29T09:15:59.495059+00:00,DOGE-USDT,hold,0.0,0.5,,MACD金叉但均线未多头,28.62071123091012,37.551200549326744,-0.0007240512486036688,-0.0009050294297243786,0.19376485588081485,0.19593518691684478,0.19295
2025-10-29T09:34:44.176913+00:00,BTC-USDT,hold,0.0,0.5,,MACD金叉但均线未多头,20.477160311604443,45.151023950618146,-96.85238809153088,-193.32071118136022,113083.90918216489,113470.82927071887,112888.3
2025-10-29T09:34:44.176913+00:00,ETH-USDT,hold,0.0,0.5,,MACD金叉但均线未多头,24.404938600269947,41.53113359900814,-6.861053331169842,-10.611383981400616,4013.470935157684,4041.24244736296,3994.61
2025-10-29T09:34:44.176913+00:00,SOL-USDT,hold,0.0,0.5,,MACD金叉但均线未多头,27.028942099988164,42.473996721044664,-0.4375077378644505,-0.6115703526574476,194.85643699539543,196.34074847144845,194.04
2025-10-29T09:34:44.176913+00:00,BNB-USDT,hold,0.0,0.5,,MACD金叉但均线未多头,20.239210576181712,48.82222099796578,-0.6027825345797737,-2.4371149553278832,1113.373264763473,1118.8448810335954,1114.9
2025-10-29T09:34:44.176913+00:00,XRP-USDT,entry,15746.0,0.6,,MACD金叉+4H ADX强趋势,12.953738821595266,51.74606721787583,0.0012001423602376882,-0.0011949857460789126,2.624980089613429,2.627119965302466,2.633
2025-10-29T09:34:44.176913+00:00,DOGE-USDT,hold,0.0,0.5,,MACD金叉但均线未多头,28.62071123091012,38.58093854735902,-0.0007088945534469704,-0.0009019980906930389,0.1937940866500456,0.1959429420188856,0.19319
2025-10-29T09:47:20.273785+00:00,BTC-USDT,hold,0.0,0.5,,ADX<20震荡观望,19.888295500008436,44.330080599712616,-105.62066982184479,-176.2095548140653,113052.77995887326,113446.61663048671,112910.0
2025-10-29T09:47:20.273785+00:00,ETH-USDT,hold,0.0,0.5,,MACD金叉但均线未多头,24.95393484976645,42.4259262086478,-7.574741743766481,-10.061363673161473,4011.063217322774,4039.449141017459,4001.33
2025-10-29T09:47:20.273785+00:00,SOL-USDT,hold,0.0,0.5,,MACD金叉但均线未多头,27.05902190110783,41.90921924626715,-0.4708331702855162,-0.5863585227856543,194.72704432154762,196.244781918632,194.3
2025-10-29T09:47:20.273785+00:00,BNB-USDT,hold,0.0,0.5,,ADX<20震荡观望,18.94845967867521,51.54017459996152,-0.40695497700494343,-2.0349119823073623,1113.6614015454238,1118.6964959435686,1115.5
2025-10-29T09:47:20.273785+00:00,XRP-USDT,buy,15655.0,0.65,,MACD金叉+RSI偏强，趋势向上,13.847075299831099,62.42746440140349,0.003057860881658936,-0.0003546272523325469,2.628725164584144,2.628022692449753,2.6494
2025-10-29T09:47:20.273785+00:00,DOGE-USDT,hold,0.0,0.5,,MACD金叉但均线未多头,28.70419159281834,42.08504273939163,-0.0006885777640143198,-0.0008604627363262204,0.19373097272755338,0.19583807316546573,0.19359
2025-10-29T10:01:04.207724+00:00,BTC-USDT,hold,0.0,0.5,,ADX<20震荡观望,19.341488634776308,45.96303638484316,-98.75692199540208,-159.82557890478378,113051.72623738978,113430.5806953806,112979.9
2025-10-29T10:01:04.207724+00:00,ETH-USDT,hold,0.0,0.5,,MACD金叉但均线未多头,25.463715009076317,40.101219027448444,-8.441792484845791,-9.790673281081206,4008.261420574892,4037.527777679971,3996.45
2025-10-29T10:01:04.207724+00:00,SOL-USDT,hold,0.0,0.5,,MACD金叉但均线未多头,27.086950692908083,41.816730175401226,-0.47756597151015967,-0.5643447394365879,194.64702566852847,196.16171329752805,194.18
2025-10-29T10:01:04.207724+00:00,BNB-USDT,hold,0.0,0.5,,ADX<20震荡观望,17.749904859105758,52.520693714023515,-0.10907412344386103,-1.6395335605226697,1114.1868663964237,1118.6339935704668,1116.1
2025-10-29T10:01:04.207724+00:00,XRP-USDT,buy,15683.0,0.65,,MACD金叉+RSI适中，趋势向上,14.676597148486492,60.45030297453072,0.00405976702887223,0.0004988954288622692,2.63106803867179,2.628662642302693,2.6461
2025-10-29T10:01:04.207724+00:00,DOGE-USDT,hold,0.0,0.5,,MACD金叉但均线未多头,28.383633377243854,40.61826627544349,-0.0006827855948266792,-0.0008268418345572836,0.19364206568071088,0.19572779852913816,0.19325
2025-10-29T10:25:09.089680+00:00,BTC-USDT,hold,0.0,0.5,,ADX<20震荡观望,19.19575169259377,48.36484101190686,-90.02187926037004,-158.07857035777738,113068.57239123594,113435.0500831357,113070.3
2025-10-29T10:25:09.089680+00:00,ETH-USDT,hold,0.0,0.5,,MACD金叉但均线未多头,25.463715009076314,41.53976286284432,-8.190510433563759,-9.740416870824799,4008.746035959507,4037.6563491085426,3999.22
2025-10-29T10:25:09.089680+00:00,SOL-USDT,hold,0.0,0.5,,MACD金叉但均线未多头,26.45056491980089,48.27980673655624,-0.41295058689476605,-0.5514216625135091,194.77164105314384,196.19477452201787,195.6
2025-10-29T10:25:09.089680+00:00,BNB-USDT,hold,0.0,0.5,,ADX<20震荡观望,18.014299527200873,49.77151864715436,-0.29254990691970306,-1.6762287172178383,1113.8330202425775,1118.5401160194465,1114.3
2025-10-29T10:25:09.089680+00:00,XRP-USDT,buy,15615.0,0.65,,MACD金叉+RSI偏强，趋势向上,14.798110925396298,65.09287088267193,0.004969168738274465,0.0006807757707427164,2.6328218848256366,2.629127948425142,2.6595
2025-10-29T10:25:09.089680+00:00,DOGE-USDT,hold,0.0,0.5,,MACD金叉但均线未多头,28.219478038465322,44.16255938675542,-0.0006500790421201386,-0.0008203005240159754,0.1937051426037878,0.19574453322301572,0.19379
2025-10-29T10:32:55.113502+00:00,BTC-USDT,hold,0.0,0.5,,ADX<20震荡观望,18.552675600380493,46.95139027662096,-89.89015291571559,-145.15947161549377,113055.3245677322,113416.3124962281,113016.4
2025-10-29T10:32:55.113502+00:00,ETH-USDT,hold,0.0,0.5,,MACD金叉但均线未多头,25.93708269013717,40.06067317944912,-8.689332937159634,-9.551897966776384,4006.5945748059735,4035.8974275734995,3994.97
2025-10-29T10:32:55.113502+00:00,SOL-USDT,hold,0.0,0.5,,MACD金叉但均线未多头,24.345738615975588,55.6315080084701,-0.18349417748348174,-0.46073302840547664,195.1704418378673,196.24868743612763,195.92
2025-10-29T10:32:55.113502+00:00,BNB-USDT,hold,0.0,0.5,,ADX<20震荡观望,17.146864950339953,48.751629181509486,-0.36449014344793795,-1.4228154401998958,1113.6445082525952,1118.2946322547189,1113.5
2025-10-29T10:32:55.113502+00:00,XRP-USDT,buy,15659.0,0.65,,MACD金叉+RSI偏强，趋势向上,15.872167150016576,63.84855513272312,0.006193073384249459,0.0017564318154495722,2.6358682220713967,2.6300774364050277,2.6515
2025-10-29T10:32:55.113502+00:00,DOGE-USDT,hold,0.0,0.5,,MACD金叉但均线未多头,26.0723547101652,49.70334161527351,-0.0005073292252452954,-0.0007499205055588646,0.1938945289487672,0.19571436069255913,0.19401
2025-10-29T10:39:09.910603+00:00,BTC-USDT,hold,0.0,0.5,,ADX<20震荡观望,18.36593741499174,49.31362993439771,-81.52206174762978,-143.4858533818766,113071.46302927066,113420.59412888116,113149.9
2025-10-29T10:39:09.910603+00:00,ETH-USDT,hold,0.0,0.5,,MACD金叉但均线未多头,25.86842209961417,42.758217552880765,-8.249788777615777,-9.463989134867612,4007.442267113666,4036.1223255326836,4002.76
2025-10-29T10:39:09.910603+00:00,SOL-USDT,hold,0.0,0.5,,MACD金叉但均线未多头,24.59273689541693,59.37835719106578,-0.12845144244076323,-0.44972448139693294,195.27659568402112,196.27685070143374,197.03
2025-10-29T10:39:09.910603+00:00,BNB-USDT,hold,0.0,0.5,,ADX<20震荡观望,16.75060172074982,54.002044516989145,0.010438631480610638,-1.3478296852141862,1114.367585175672,1118.4864689894127,1118.5
2025-10-29T10:39:09.910603+00:00,XRP-USDT,hold,0.0,0.65,,ADX<20震荡观望,15.872167150016576,63.45424007478107,0.006145210136385693,0.001746859165876819,2.6357759143790886,2.6300529466091094,2.6545
2025-10-29T10:39:09.910603+00:00,DOGE-USDT,hold,0.0,0.5,,MACD金叉但均线未多头,25.77572228549315,52.0596407597947,-0.00048020671812279425,-0.0007444960041343644,0.19394683664107487,0.19572823824357954,0.1948
2025-10-29T10:47:55.984929+00:00,BTC-USDT,hold,0.0,0.5,,ADX<20震荡观望,18.36593741499174,49.31362993439771,-81.52206174762978,-143.4858533818766,113071.46302927066,113420.59412888116,113050.0
2025-10-29T10:47:55.984929+00:00,ETH-USDT,hold,0.0,0.5,,MACD金叉但均线未多头,25.86842209961417,42.758217552880765,-8.249788777615777,-9.463989134867612,4007.442267113666,4036.1223255326836,4000.17
2025-10-29T10:47:55.984929+00:00,SOL-USDT,hold,0.0,0.5,,MACD金叉但均线未多头,24.59273689541693,59.37835719106578,-0.12845144244076323,-0.44972448139693294,195.27659568402112,196.27685070143374,196.63
2025-10-29T10:47:55.984929+00:00,BNB-USDT,hold,0.0,0.5,,ADX<20震荡观望,16.75060172074982,54.002044516989145,0.010438631480610638,-1.3478296852141862,1114.367585175672,1118.4864689894127,1113.9
2025-10-29T10:47:55.984929+00:00,XRP-USDT,hold,0.0,0.65,,ADX<20震荡观望,15.872167150016576,63.45424007478107,0.006145210136385693,0.001746859165876819,2.6357759143790886,2.6300529466091094,2.6481
2025-10-29T10:47:55.984929+00:00,DOGE-USDT,hold,0.0,0.5,,MACD金叉但均线未多头,25.77572228549315,52.0596407597947,-0.00048020671812279425,-0.0007444960041343644,0.19394683664107487,0.19572823824357954,0.19445
2025-10-29T10:53:25.150371+00:00,BTC-USDT,hold,0.0,0.5,,ADX<20震荡观望,18.26285015071128,47.394918814167326,-88.30268852825975,-144.8419787380026,113058.38610619374,113417.12474112607,112843.0
2025-10-29T10:53:25.150371+00:00,ETH-USDT,hold,0.0,0.5,,MACD金叉但均线未多头,25.773598152591855,42.57620082745838,-8.277709005536053,-9.469573180451667,4007.3884209598195,4036.1080398183976,3992.89
2025-10-29T10:53:25.150371+00:00,SOL-USDT,hold,0.0,0.5,,MACD金叉但均线未多头,24.617240031821122,58.796755141177734,-0.13802409201340993,-0.4516390113114623,195.25813414555958,196.27195274225008,196.35
2025-10-29T10:53:25.150371+00:00,BNB-USDT,hold,0.0,0.5,,ADX<20震荡观望,16.878082104460628,48.86944149668364,-0.35651293547084606,-1.4212199986044776,1113.6598928679798,1118.2987138873718,1111.6
2025-10-29T10:53:25.150371+00:00,XRP-USDT,hold,0.0,0.65,,ADX<20震荡观望,15.872167150016576,60.34841555422713,0.005746349737525858,0.001667087086104852,2.6350066836098582,2.629848864976456,2.6409
2025-10-29T10:53:25.150371+00:00,DOGE-USDT,hold,0.0,0.5,,MACD金叉但均线未多头,25.582298486715946,50.56097439738515,-0.0004977565756726643,-0.0007480059756443384,0.1939129904872287,0.1957192586517428,0.194
2025-10-29T11:01:40.766715+00:00,BTC-USDT,hold,0.0,0.5,,ADX<20震荡观望,18.962126818363434,43.46294851946012,-104.26508169065346,-148.03445737048133,113027.60149080912,113408.95739418728,112820.0
2025-10-29T11:01:40.766715+00:00,ETH-USDT,buy,9.528,0.65,,MACD金叉+ADX走强,26.12329452617447,37.892300881097114,-9.183122110948716,-9.6506558015342,4005.642267113666,4035.644774512275,3988.65
2025-10-29T11:01:40.766715+00:00,SOL-USDT,hold,0.0,0.5,,MACD金叉但均线未多头,24.617240031821122,55.6315080084701,-0.18349417748348174,-0.46073302840547664,195.1704418378673,196.24868743612763,196.27
2025-10-29T11:01:40.766715+00:00,BNB-USDT,hold,0.0,0.5,,ADX<20震荡观望,16.878082104460628,47.0502296025912,-0.48414826310613535,-1.4467470641315354,1113.413739021826,1118.233407764923,1111.4
2025-10-29T11:01:40.766715+00:00,XRP-USDT,hold,0.0,0.5,,ADX<20震荡观望,15.000567714077786,56.11839724821135,0.005132104723280406,0.0015442380832557617,2.6338220682252427,2.6295345792621707,2.6419
2025-10-29T11:01:40.766715+00:00,DOGE-USDT,hold,0.0,0.5,,MACD金叉但均线未多头,25.582298486715946,46.2309856129223,-0.0005472152651313233,-0.0007578977135360702,0.1938176058718441,0.19569395252929384,0.1939
2025-10-29T11:09:54.649811+00:00,BTC-USDT,hold,0.0,0.5,,ADX<20震荡观望,18.745201121632267,47.13122549505908,-97.491306717915,-137.79691384110532,113025.88528512251,113392.977868504,112990.6
2025-10-29T11:09:54.649811+00:00,ETH-USDT,hold,0.0,0.5,,MACD金叉但均线未多头,26.938095504207375,43.9655176226162,-8.868405032532337,-9.499821523908585,4004.9323325281316,4034.2295238832176,4000.95
2025-10-29T11:09:54.649811+00:00,SOL-USDT,buy,210.35,0.65,,MACD金叉+RSI偏强+ADX适中,23.996269148518397,61.91403866553527,0.0131748873582751,-0.36569617484068273,195.52374664387585,196.29851395906385,197.37
2025-10-29T11:09:54.649811+00:00,BNB-USDT,hold,0.0,0.5,,ADX<20震荡观望,15.823023298561319,52.09395803766861,-0.23763312488404154,-1.202371553212809,1113.8222762137343,1118.1458970633937,1115.5
2025-10-29T11:09:54.649811+00:00,XRP-USDT,hold,0.0,0.5,,ADX<20震荡观望,15.096620008260738,58.02834897601377,0.005722294063901678,0.0023862309547660657,2.6356991464864477,2.6302100517825306,2.6457
2025-10-29T11:09:54.649811+00:00,DOGE-USDT,hold,0.0,0.5,,MACD金叉但均线未多头,23.847062788654256,54.17205339805909,-0.00040369519409180765,-0.000686419030213811,0.19401679076730002,0.19567044788934385,0.195
2025-10-29T11:18:45.314525+00:00,BTC-USDT,hold,0.0,0.5,,ADX<20震荡观望,18.745201121632267,47.13122549505908,-97.491306717915,-137.79691384110532,113025.88528512251,113392.977868504,113070.1
2025-10-29T11:18:45.314525+00:00,ETH-USDT,hold,0.0,0.5,,MACD金叉但均线未多头,26.938095504207375,43.9655176226162,-8.868405032532337,-9.499821523908585,4004.9323325281316,4034.2295238832176,4004.99
2025-10-29T11:18:45.314525+00:00,SOL-USDT,buy,209.76,0.65,,MACD金叉+RSI偏强+ADX适中,23.996269148518397,61.91403866553527,0.0131748873582751,-0.36569617484068273,195.52374664387585,196.29851395906385,198.03
2025-10-29T11:18:45.314525+00:00,BNB-USDT,hold,0.0,0.5,,ADX<20震荡观望,15.823023298561319,52.09395803766861,-0.23763312488404154,-1.202371553212809,1113.8222762137343,1118.1458970633937,1115.3
2025-10-29T11:18:45.314525+00:00,XRP-USDT,hold,0.0,0.5,,ADX<20震荡观望,15.096620008260738,58.02834897601377,0.005722294063901678,0.0023862309547660657,2.6356991464864477,2.6302100517825306,2.6438
2025-10-29T11:18:45.314525+00:00,DOGE-USDT,hold,0.0,0.5,,MACD金叉但均线未多头,23.847062788654256,54.17205339805909,-0.00040369519409180765,-0.000686419030213811,0.19401679076730002,0.19567044788934385,0.19508
2025-10-29T11:28:41.640868+00:00,BTC-USDT,hold,0.0,0.5,,ADX<20震荡观望,18.745201121632267,49.899653838106005,-86.95341498000198,-135.68933549352272,113046.2083620456,113398.3697052387,113050.0
2025-10-29T11:28:41.640868+00:00,ETH-USDT,hold,0.0,0.5,,MACD金叉但均线未多头,26.938095504207375,46.564422922557526,-8.408917853045295,-9.407924088011177,4005.8184863742854,4034.464625924034,4008.3
2025-10-29T11:28:41.640868+00:00,SOL-USDT,buy,209.11,0.65,,MACD金叉+RSI强势+ADX趋势确认,24.690390377532356,65.97114658536994,0.095340129523521,-0.3492631264076336,195.6822081823374,196.3405547753904,198.64
2025-10-29T11:28:41.640868+00:00,BNB-USDT,hold,0.0,0.5,,ADX<20震荡观望,15.823023298561319,52.09395803766861,-0.23763312488404154,-1.202371553212809,1113.8222762137343,1118.1458970633937,1115.4
2025-10-29T11:28:41.640868+00:00,XRP-USDT,hold,0.0,0.5,,ADX<20震荡观望,15.096620008260738,58.38323011439609,0.005794088935696884,0.0024005899291251066,2.6358376080249095,2.6302467864764085,2.6487
2025-10-29T11:28:41.640868+00:00,DOGE-USDT,hold,0.0,0.5,,MACD金叉但均线未多头,24.052097452521867,55.329558347106854,-0.00038774077813741314,-0.000683228147022932,0.19404755999806925,0.19567861115464996,0.19515
2025-10-29T11:38:36.243449+00:00,BTC-USDT,hold,0.0,0.5,,ADX<20震荡观望,18.543758571182366,49.8507207810537,-73.88568656415737,-123.45623973953869,113058.87453119834,113387.30582898167,113130.0
2025-10-29T11:38:36.243449+00:00,ETH-USDT,hold,0.0,0.5,,MACD金叉但均线未多头,26.04309658019331,47.78468706297886,-7.327438440520837,-8.965916936860406,4006.7260565178863,4033.54535237026,4007.0
2025-10-29T11:38:36.243449+00:00,SOL-USDT,buy,210.01,0.65,,MACD金叉+RSI偏强+ADX适中,25.7909582011597,65.93256701533686,0.33784744788854937,-0.2085224912979792,196.1664838465932,196.44337123414283,197.9
2025-10-29T11:38:36.243449+00:00,BNB-USDT,hold,0.0,0.5,,ADX<20震荡观望,14.843326040948428,51.017594574610115,-0.1507173427824,-0.9971461035894954,1113.9513934826273,1118.0017217956356,1114.7
2025-10-29T11:38:36.243449+00:00,XRP-USDT,hold,0.0,0.5,,ADX<20震荡观望,15.18581051329529,58.737424894163915,0.0064952515140723754,0.003252707411853675,2.6380472067903082,2.6310733108462965,2.646
2025-10-29T11:38:36.243449+00:00,DOGE-USDT,hold,0.0,0.5,,MACD金叉但均线未多头,23.183014689800878,55.16841763060366,-0.00026697533532041295,-0.0006006157547177279,0.19422450343031897,0.19565875214378492,0.19511
2025-10-29T11:44:24.400190+00:00,BTC-USDT,hold,0.0,0.5,,ADX<20震荡观望,18.24821398225868,48.57399822306891,-78.75976063821872,-124.43105455435095,113049.47453119834,113384.81195143066,113075.9
2025-10-29T11:44:24.400190+00:00,ETH-USDT,hold,0.0,0.5,,MACD金叉但均线未多头,25.665440965475504,46.769399851235924,-7.5228800359623165,-9.005005255948701,4006.349133440963,4033.44535237026,4007.55
2025-10-29T11:44:24.400190+00:00,SOL-USDT,hold,0.0,0.5,,MACD金叉但均线未多头,25.7909582011597,64.34961316668036,0.31949986954097653,-0.21219200696749377,196.13109923120857,196.4339834790408,198.37
2025-10-29T11:44:24.400190+00:00,BNB-USDT,hold,0.0,0.5,,ADX<20震荡观望,14.843326040948428,48.973540844706,-0.28632987839500856,-1.0242686107120171,1113.6898550210888,1117.9323340405335,1113.6
2025-10-29T11:44:24.400190+00:00,XRP-USDT,hold,0.0,0.5,,ADX<20震荡观望,15.500958254331978,59.929574376541375,0.006694681713502515,0.003292593451739703,2.6384318221749234,2.631175351662623,2.6501
2025-10-29T11:44:24.400190+00:00,DOGE-USDT,hold,0.0,0.5,,MACD金叉但均线未多头,23.183014689800878,55.107141939232996,-0.00026777305611813684,-0.0006007752988772727,0.1942229649687805,0.19565834398051962,0.19525
2025-10-29T11:47:04.385221+00:00,BTC-USDT,hold,0.0,0.5,,ADX<20震荡观望,18.24821398225868,48.57399822306891,-78.75976063821872,-124.43105455435095,113049.47453119834,113384.81195143066,113099.9
2025-10-29T11:47:04.385221+00:00,ETH-USDT,hold,0.0,0.5,,MACD金叉但均线未多头,25.665440965475504,46.769399851235924,-7.5228800359623165,-9.005005255948701,4006.349133440963,4033.44535237026,4010.51
2025-10-29T11:47:04.385221+00:00,SOL-USDT,buy,209.27,0.7,,MACD金叉+ADX走强+RSI健康,25.7909582011597,64.34961316668036,0.31949986954097653,-0.21219200696749377,196.13109923120857,196.4339834790408,198.55
2025-10-29T11:47:04.385221+00:00,BNB-USDT,hold,0.0,0.5,,ADX<20震荡观望,14.843326040948428,48.973540844706,-0.28632987839500856,-1.0242686107120171,1113.6898550210888,1117.9323340405335,1113.1
2025-10-29T11:47:04.385221+00:00,XRP-USDT,hold,0.0,0.5,,ADX<20震荡观望,15.500958254331978,59.929574376541375,0.006694681713502515,0.003292593451739703,2.6384318221749234,2.631175351662623,2.6514
2025-10-29T11:47:04.385221+00:00,DOGE-USDT,hold,0.0,0.5,,MACD金叉但均线未多头,23.183014689800878,55.107141939232996,-0.00026777305611813684,-0.0006007752988772727,0.1942229649687805,0.19565834398051962,0.19541
2025-10-29T11:56:27.034246+00:00,BTC-USDT,hold,0.0,0.5,,ADX<20震荡观望,18.24821398225868,49.477608544643154,-75.28169796017755,-123.73544201874272,113056.18222350602,113386.5915432674,113150.2
2025-10-29T11:56:27.034246+00:00,ETH-USDT,hold,0.0,0.5,,MACD金叉但均线未多头,25.664593857920174,48.994830622444866,-7.10407661715908,-8.921244572188055,4007.1568257486556,4033.659638084546,4014.9
2025-10-29T11:56:27.034246+00:00,SOL-USDT,buy,208.92000000000002,0.68,,MACD金叉+ADX走强+RSI健康,25.7909582011597,67.80503129528573,0.3697562797973717,-0.20214072491621474,196.22802230813164,196.45969776475508,198.95
2025-10-29T11:56:27.034246+00:00,BNB-USDT,hold,0.0,0.5,,ADX<20震荡观望,14.843326040948428,49.55752766284484,-0.24644383850886697,-1.016291402734789,1113.7667780980119,1117.9527422037988,1114.2
2025-10-29T11:56:27.034246+00:00,XRP-USDT,hold,0.0,0.5,,ADX<20震荡观望,15.500958254331978,59.53538947425074,0.006614909633730459,0.003276639035785292,2.6382779760210773,2.631134535336092,2.6509
2025-10-29T11:56:27.034246+00:00,DOGE-USDT,hold,0.0,0.5,,MACD金叉但均线未多头,23.247977892121778,56.532996076752404,-0.0002486277569728468,-0.0005969462390482147,0.19425988804570357,0.19566813989888696,0.19553
2025-10-29T12:01:58.963529+00:00,BTC-USDT,hold,0.0,0.5,,ADX<20震荡观望,18.24821398225868,49.477608544643154,-75.28169796017755,-123.73544201874272,113056.18222350602,113386.5915432674,113233.9
2025-10-29T12:01:58.963529+00:00,ETH-USDT,hold,0.0,0.5,,MACD金叉但均线未多头,25.664593857920174,48.994830622444866,-7.10407661715908,-8.921244572188055,4007.1568257486556,4033.659638084546,4014.72
2025-10-29T12:01:58.963529+00:00,SOL-USDT,buy,208.9,0.65,,MACD金叉+ADX走强+RSI健康,25.7909582011597,67.80503129528573,0.3697562797973717,-0.20214072491621474,196.22802230813164,196.45969776475508,199.11
2025-10-29T12:01:58.963529+00:00,BNB-USDT,hold,0.0,0.5,,ADX<20震荡观望,14.843326040948428,49.55752766284484,-0.24644383850886697,-1.016291402734789,1113.7667780980119,1117.9527422037988,1114.6
2025-10-29T12:01:58.963529+00:00,XRP-USDT,hold,0.0,0.5,,ADX<20震荡观望,15.500958254331978,59.53538947425074,0.006614909633730459,0.003276639035785292,2.6382779760210773,2.631134535336092,2.6516
2025-10-29T12:01:58.963529+00:00,DOGE-USDT,hold,0.0,0.5,,MACD金叉但均线未多头,23.247977892121778,56.532996076752404,-0.0002486277569728468,-0.0005969462390482147,0.19425988804570357,0.19566813989888696,0.19571
2025-10-29T12:03:49.844446+00:00,BTC-USDT,hold,0.0,0.5,,ADX<20震荡观望,17.786727338159174,51.288072154230626,-57.46234175634163,-110.33276271009433,113079.92578675362,113379.45365377302,113180.0
2025-10-29T12:03:49.844446+00:00,ETH-USDT,hold,0.0,0.5,,MACD金叉但均线未多头,25.277278062792032,48.85121147952545,-6.2423026675951405,-8.402431559798533,4007.788793384957,4032.7390794970574,4011.03
2025-10-29T12:03:49.844446+00:00,SOL-USDT,buy,209.22,0.7,,MACD金叉+ADX走强，趋势明确,26.38939975800134,66.74237028662048,0.5259413891300824,-0.05984281331709333,196.5790957991883,196.542180633844,198.74
2025-10-29T12:03:49.844446+00:00,BNB-USDT,hold,0.0,0.5,,ADX<20震荡观望,13.933619459865215,50.46191900329562,-0.1820161455791549,-0.8519890075932365,1113.85354596459,1117.8038656207098,1114.1
2025-10-29T12:03:49.844446+00:00,XRP-USDT,hold,0.0,0.5,,ADX<20震荡观望,15.876410648711447,60.36321708297477,0.007204300901713534,0.004067276896943078,2.6403642045622133,2.631981525423047,2.6516
2025-10-29T12:03:49.844446+00:00,DOGE-USDT,hold,0.0,0.5,,MACD金叉但均线未多头,22.426124352307607,57.69575810685647,-0.00012098465117899027,-0.0005022644516472667,0.1944700827842344,0.19566623639701927,0.19562
2025-10-29T12:07:22.301751+00:00,BTC-USDT,hold,0.0,0.5,,ADX<20震荡观望,17.786727338159174,51.288072154230626,-57.46234175634163,-110.33276271009433,113079.92578675362,113379.45365377302,113230.0
2025-10-29T12:07:22.301751+00:00,ETH-USDT,hold,0.0,0.5,,MACD金叉但均线未多头,25.277278062792032,48.85121147952545,-6.2423026675951405,-8.402431559798533,4007.788793384957,4032.7390794970574,4015.39
2025-10-29T12:07:22.301751+00:00,SOL-USDT,buy,209.26,0.65,,MACD金叉+ADX走强,26.38939975800134,66.74237028662048,0.5259413891300824,-0.05984281331709333,196.5790957991883,196.542180633844,198.75
2025-10-29T12:07:22.301751+00:00,BNB-USDT,hold,0.0,0.5,,ADX<20震荡观望,13.933619459865215,50.46191900329562,-0.1820161455791549,-0.8519890075932365,1113.85354596459,1117.8038656207098,1113.7
2025-10-29T12:07:22.301751+00:00,XRP-USDT,hold,0.0,0.5,,ADX<20震荡观望,15.876410648711447,60.36321708297477,0.007204300901713534,0.004067276896943078,2.6403642045622133,2.631981525423047,2.6493
2025-10-29T12:07:22.301751+00:00,DOGE-USDT,hold,0.0,0.5,,MACD金叉但均线未多头,22.426124352307607,57.69575810685647,-0.00012098465117899027,-0.0005022644516472667,0.1944700827842344,0.19566623639701927,0.19582
